sourceId,targetId
3,96acb8a25f7122073c5360c61165b211
3,87b292397a292c1d9c1bc18c25fefdeb
3,21093fe05a715150a92069c3375dfd9f
3,4a0c6c1c7a0d966002407c8656fee1dc
3,9e82f05fab30b5193f04d80ded930501
3,4b339f1813631f5b5f2387086ae68875
3,36e54d8e6a204e460e98efc6ed4d3e83
3,62ed7b2ab13dc8047723b613834065d9
3,31e31c861d5093675f9e82c6da3afc1d
3,851b14cd07bde47755c72eecf081b80d
3,3623952e0da5957e1686112439a44a4e
3,9a611ad9cebaae07d5431b202082c15b
4,5f4cd9b5c5e7889821ad97a8114b8e06
4,7e7c8f89018df004c943c3ff63245c4c
4,a7e06186f7ab9adc6a9d590ef2209a61
4,3dfab8805603f725c4dab5329f7329a6
4,8dbe87d13ea65752109ecb857bf34aee
4,ba7483b483032a9bc868dff568542bee
4,55f19bab2df22bafa2972a21749fd797
4,bef2c71324ec1710734653fefef692ec
4,e213ce7ece650c5eaa519dfb599470aa
5,584fb4345bb034c4a5e8aaa35814a695
5,d9ed9fd52b283754a77e3c8129290aa7
5,5b4836da31bf37e431eb6a5a6260ce36
5,11a23a39a4f7944fedfd69bd60c940f2
5,74bafbeb63dbd4f47ac6653ddf7ef0d9
5,2001bd02f08236fc7dbca9f70a16df05
5,2a7d91be7171159c334be59cf465fecc
5,9d464aa74e88bc1ac08e5cda454aa404
5,6e6f89d42efd0ab840a108363c9d72a9
5,ffd6b241b50e537ffd42ae7f5e2916df
6,68a9f7e5ca75835dbd141e789362763a
6,107bfac5d2956fc1a18d57da23f5cf8d
6,bd9693e235a23f43786c325e683975ab
6,363674c603a61bf8ac5a3f425bea05b1
6,7f49789d5ed3c1c0fbaec93f6f11e02f
6,1a4f1cb369f614a15d38a5fc4a8b2882
6,4d35974b8b18a786845c01588d003d0e
6,a8260fa538e98d57fe06fdb4793013c7
6,e779e83fb8af94587bfded8faf401800
6,7be15629158b8e8bd2c7f30facd1c65a
6,6d997aaed8b78e797702e2cf5fcb2319
6,50952d3bde5c1efbee881e1c476e82b8
6,1f756e721449ff0a0e38bc5ee35b0856
6,6a44d2a087c7403b3f38df8a88b1fe5b
6,e224a377f06d35efb2a6de5870957e09
7,adfda7f6cb6a8d53af1ed9a966224705
7,b3f2c68372ec52e08c3f12a8be9d6abd
7,8fd8eb38cadb2be160f14c82922ce441
7,b46185c037c8ffbe42817c8efc9f12cb
7,3df92e32f96f4fd92fed8dafc11fff1f
7,6b00558d1679cf771b8102a6e745450e
7,5e7491977a2f5181067b3f52a82a9e3b
7,50537e7812f5a58f10552820d57eab39
7,676603697fc8eaab5ef70b5ed5cb9005
8,de567a49cef66447130c67da0314ebf7
8,7373ae13e944267a85cf007c5d3d2c22
8,0bcfe1d2957a6451c720adfe2cdc7c73
8,1c5082e3505aaa05784711d9756236da
8,1735a330baa8de40872d1f0008b1e221
8,d0e8fc37bcd64b8635aec565d25a8c33
8,8ce98016fc3dc9761d7d0cd79ccf152d
8,b613f797e5bd5d35bcfa0724c1c183ad
8,7a2435ee742da39906ee19a30fb99629
8,1b8caa84efb0c8604bcaa546b911bb71
8,287358664a299848563b26dc8dee79fd
8,3b35b359c5f1441675244648ca34bb82
8,ace700dfcacd54329bf94e893ad26841
8,d2f8ad4e4fff8f7f73660356c875f52d
8,b428f0307ade9a03817d4e0cb662a221
8,23e98bdeb051df0ffc2f65afc41d7eff
8,df884433971f33e02a5b5135e2c0ad47
8,ffe9852751bec544f551b871d5ccc4f1
8,57449ea84d5260d702851adc21535afc
8,359b326bd42cc0672a71348b7e1f2bdd
9,429ba5e9aa0c13be700e5d92d8e5af99
9,4994b5629f68b1d83322518daf0199a5
9,ea8ec02def890e4b8fa5abc94144830c
9,a390976ed27e7092355910beecef425c
9,66f55016a2037925c872743ce7567861
9,ccdf99aa4cb0266cf2bb6712358bbcb2
9,4a0f8752b96a79bede59642c24fec38d
9,189d6f3f645d380653dd9eceb0e66240
9,d75c6d1283b2cc4ffad6e29ba0f5b65c
9,e7279b9e842108d363657f9a6daaf0da
9,c2381a68cab89b493fc276ae4a07c507
9,e53bd8e43b66f83017bdb766df70f1fc
9,23cd77d49018008296c0a2171146a22f
10,fe6077e56ee79b2f39abba295d32965c
10,7459c76d6d6693a60b10c54fb9fcf4b6
10,c35d2ed1a33caa8e67f28c8a83929ab8
10,732f2926113304f1340ae65053cef72a
10,18223482dd7872d933ff0acdfb2446c8
10,ca9ae38e30c9bcad0bbe5cce605f80e5
10,8c69f3535e30a9b548ea56dca5ac7684
10,54bc2845bbc5f9a4e6ba60f27135c2eb
10,23110afb4f1046ffd45254b388eb637b
10,2e3e2f3295da2b9fd3f3694e28ccd370
10,fb49ba7b302ed2b43f39b954d67f113e
10,a34d8649ea89ec1a45594fbe538e26e7
10,d421ccdfb1a8c112e9ad3e58a972b736
10,a57cdbf54b3b0457fdf8c48b24198365
10,9134ad2abb1e42c4e6c01b39fd693da1
10,b7227f1ed1402aa9015e3d99ab498747
10,858dffa55f542dcc764e30ca15fb846d
10,c1f962ae9ea50c395cf7b1635c28b055
10,b5d9083738f93ce17879be8498cd7e4c
10,fbbfa14f148087698c77443926a606d2
11,573538e424265eafa88259be3be70f93
12,8736a95b47dd70a29e0dfca87c589a30
12,a48c1891c9b9a94851c841a819496e4b
13,8a13b5ae1ab73843e4db657b94cc288b
13,b032412873e3663c7328722afe03d4a0
13,e8af0a7e9298b086f792a103fd391693
14,11189db254650fd88278f12cb030fac9
14,527cb963bd313da9abde37531a186a50
14,63305dd4a8c41dca2b5e53ac63f51a81
14,c1aa397eab827e39b710ef3f8635eb97
14,fd0cab67ceabca4998918df1b37047aa
14,8470d9ecc39d11b61fdf03e0a7572c02
14,e7a457cd5446cdff973fb1048294cb34
14,9dba5f42b505643ecf5cc5c886afddc7
14,1551eb68165f5c6ce1de9bd3f889ce02
14,e611917ad404a5bec82d710dd0dbab7a
14,b5f1a5fd8be77dee75cc16893584a4ed
14,4c5a92cbe5d5acbe77d7be028d25542b
14,11e77233758094416bf8b3a9b95759d2
14,27a2423c3ca5ca5a8e9eaa8af24d060e
14,8a1b2623842e06e570f95118d7a4bcf9
14,82007c9934c40a2e4d012c15dc98ee86
14,f72e057796b509bc2827e39361bd427b
14,5557f782f0973de214d93602e0c2c951
14,0b64d89a665511a8f477ee762d4a5477
14,2d967ddd9dfd19cd5d86eaae9377822f
15,0920ed7bbd0feca4922e6ec7df0555a1
15,8fe3b9fa6aa6c46e2eb929ad2e47b939
15,a3581339512d9d5de5c2183ad91def64
15,2f09cc7ef6dd4fe087b744b61b0f9c46
15,ede0d34cdcb8a137e115eaaecb831676
15,49f302fa2020f7e2663e146af97b64ae
15,8a471031557068afb954acc9bf06bc43
15,b1e311b8f1e7a5e8f83969f068ab9879
15,35176a7cbcd48df74c5f9290ef8c9aa2
15,a3da289f4114651752eb049151a82df1
16,0ac01ed7ba7564f435395189e0d2762b
16,6e886a6681826f578c1142de04ab2199
16,11b9bfe1b9b46a6fb5f5c4216dc236d9
16,e5b892b0c30513401d2f205234bbb4bd
16,75c65dd83ccf5d043b9c4e6c613f33e1
16,243b6789c4c66530c8045701aab43307
16,3b0deb172486b2529fba47f8df153d33
16,7c4843cb75ec343983db7f3d0321e274
16,5018e8155376d4b076daee84944c7bb7
16,34ec29ebe1091faccca3b5a3316df25b
16,17aeece8fb4e51f639c26bd96b38a70b
16,91a7221731619ce7cb1c20a6e4a88149
16,1f67e65df8f654aa7b9b82a32e4fae0a
16,ff8f3ca6d01cb70adf67d57b110ab7f6
16,f17c87611f321db6e77ac7bb2a062b97
16,dc854498f8f11f5eb8b35ac0727fce2b
16,980962369c5ae3b0d1ea9c953dd7ed47
16,6a7d5aeea327131f9eb205ffc270fcb8
16,1f188f60e20295776d39eed725acfd49
16,db1e1a55d414f8ade750b1d06906e441
17,00c4b03cfb5473600e0401e9662cafa2
17,a44b0e25eda736105d7e44e21a805eca
17,8b2dd5d60714b7aa4dc911d0e2dc51c2
17,7ef84ca5f5b992e4c3353c9aa3dad5a5
17,e9319c3b2ddc5e70f5b0a19ec582dc1e
17,3c2819e2ba3ad6d48e60315649383e79
17,c53ce2c2a59461749d3dbbe04d318e35
17,980bb597e1fc8060075a93b72151770a
17,a3b10b3e34a01f942046d069a456e690
17,707c9116b94231e940e6daca58868de0
17,e049ff41a023592921161d5153d917cd
17,14715c2db9b7633b93d75389170fd91c
17,51ce3f983e011e6b6d7f4262a0d96c8a
18,af6f3196f7934b1e3e8a8ae2e2c8936b
18,5053c6b188814aeb6f890b13b1248b61
18,43f40a653d452250799b76a230d86a8a
18,20db5f0c68ee8edcde134c362ef16962
18,1b743d87215572845b96da16d2238ff1
18,21556e48c2925d6ddeb180a54c2a3b84
18,2930e3a262d712c2629de2db72c1bf01
18,475075d761c36cffd1d21b4a89e038b3
18,aabc7eb56233973e6b03001cb5109dd9
18,6c2528272178fe08b52e23c0b10ec209
18,f487f03e7c7c63747c2bd44a586dd9cc
19,8bae95619e062db8fc04098d212d90bb
19,56e478cfc2dae3442311dade18463091
19,0e7506cd2553710dc9f9c240db31a4a5
19,c4f052cd6324c29f28c569edd5dab541
19,cb584f0f3aca78c4681e78b687280acb
19,869882ce58bbec46c33d7ff28639b3b5
19,4eccf59c4a59629e1fcd471e0efb872f
19,2dccd4da1a069ecf61db86f163de847b
19,c7812a21f72abe85df38cdbd2de14e92
19,6e72ce07ea58e5f8891b7c218b792442
19,800ff3a07801e57d9011a87d279089f1
19,0bbf1b2a301e749548c4e2526afd466c
19,7c8966121dff6927e7835bb1c7bb6f8b
19,60dfd93d70f525653417919027028356
19,2e927bd186e9ba283fe156e0a97d2c6c
20,6d0eef52d842e2d3b8c73dfeb25af240
20,9353f710447fa9566f2eb44aa61ba89a
21,5f0973ddbcb718812b4542cd32599b12
21,39d009ce4a4725682928c7e7080eefc4
21,5feeb0620e8ef94bbe8791d77bc3781b
21,a1961e96078dc8d6a9c71df1b6361ec8
21,bc71c9aea5df1ebafe235084524d0799
21,e71c98ac2aa3528dcbcdd51415a1f8c2
21,95227b56f43fb0c9786b6b7975096aad
21,1a3ce9f0e8916c0b3260cdd09c016f82
21,450ce404e6e0c06d9e601ace64529791
21,3b6392904f917c67d89cd71e7434b13a
21,3fd85efe7e72dce1816a82d2ae776d98
21,54c1ac2bd5953577e52420eaaba40fcb
21,adf913f7a4d31c030870e277c15d6fd2
21,34e57056e122b8a9a7a9c2b127ea862c
21,9028ef6289a129641f005ebba973f73c
21,0ea58853239adacc63a333c2c026c9fb
21,7da39c3f429a2dff79460e25fc0c982a
21,19e0c1c9e0ff53b975278849cc2bc70e
22,52e558677908becc7b76f202c976603f
22,c319da90137bda3242adfc2e83704aae
22,fe2ca15f49ea7c16e98fe2af0b2f8661
22,b221e26afbf10e7d594bf61860477e2d
22,da3f431cc76c6a0b479d7037470650e8
22,18b50a850d2046a8c3af1020a4623e3a
22,37901895f2ff284e5060d4e0008fdadd
22,39f4931823c7ea6a3c4dc951e54875b4
22,1f1ef1dcc98579bf5b8129aacd094811
22,88f96d2287d734c1603f3f97255ac4fb
22,6c5ad23312989dce9b0ea75342496e00
22,5bd93ddfe3413add5a7406625fadaf31
22,c1260b0755671fd63d15149321759164
22,c7c7c270b9243eecd02f24716feca1ed
23,08a31edd94e6015f1d7b44d1a92528c8
23,a902f8688f187fc7fee969a3ad10c4e2
23,389953d16e81be43b18e0df1467d14fe
23,35179233dcd7e4d016589dd053a1ba81
23,463e8fb8c532ffc5c0d9dac816813fa3
23,6818bff6075cd5c3e7c7a393bc87adbc
23,f33f8a692ca0d615044e8e9e9ca92ed9
23,5319bc059e8d9ab2f78e4f37923da177
23,b868bbd96f11cfaa959ef1b0ca64eba4
24,75496128333f9b854b35ad733573818e
25,2049650294de730d9ce150584a56a79f
25,fa6f8c1cff90707584921bdf27385e72
25,006bde5e9c716a8ebfac127d422a7b5f
25,20961d7dd37e883b37d0d8d73a3f9bea
25,fc3de922245055efc2d7aae7a1db7b46
25,1a4b2ee69c02631a28d09ce047075a2c
25,d1f1b579d0546ceaa96ea1c09053ddf4
25,b70198b1ca112e4efe7e490fff9e7c9a
25,8b683825e9106fe018fab4b3c41efd0f
25,25827ccabfa4079a6ed541b97197f3d3
25,5119f25ce7e2c3dc9240ca0badd8f838
25,8649785ccc6a195fe080e76152ae6a7b
25,b14199dd8f131761a7af0e3bbb586e3e
25,6901aea74bf9b16a47eb3cc700349fa7
25,ba888b801678d03f70af686f5b37d49e
25,41144f2af373efc0519397744327eb7d
25,69ae4fe61295f7740fb2c89155bf33e4
25,d7d768b99dd247be8ad9d5f19665ac60
25,e1f025dbad0c6ba412d803b7a6c7cabb
25,8a66b1cc300a1a9450522662e7755370
26,63572a9989d901931968414d4e944536
26,cc0d47906620cb62076c92f6c5c4c730
27,f79ac3eba5c3b3462779c9fda2a8699e
28,4aaa3d5b12bf1e457c468e938c6d6d85
28,5900289d9af2e7aaa156d88e242eb72f
28,4116340de9e974128e12519a53139152
28,f3785177690332dd0d65375af19cf849
28,77ad8aa986e05419b8f449acb72487e2
28,8f5dfeebd3d16725b5ecca646ec35707
28,96c43f31064aabb5592d1d6c79aafcc3
28,be73628614da253e50c22ad05c5c472f
28,7a6dc8fc93041307a006f502c6962144
28,b259354ea225d4d8dc951a1960ba2540
28,a42f358c3b4a9ed02025cba0f98ce5dd
28,59e12d2474ac4284e6d2de25c20e8eed
28,e0c506d262843c4b2a6c497d64634207
28,af2f9765a01827e9439191796ebbba86
28,fdc68984109ecb1e3b65c6665f63c20a
28,8f2ecb1be04c379210126fb41dd14e55
29,73b91a35135239b61b4fbafc4c7a9a36
29,d1ab9bc76144b1766e6ebc1416246b8d
29,ab22d3cd0867c9f3dbc69b65fb7db153
29,86ae88917db8a52346dc76f4c98490c7
29,815dfd1317800495922f8faaad2c030b
29,82c46f3753004661729a1e164b57b4ad
29,eb57e133e89ad904f0f2c53bce09a530
29,26608def4d7f148a7f2a270a5dfa174b
29,3f33675313002399eafa075326c14d2f
29,cef9b1b53d0fb576c0cfb238cf807d53
29,d62de2698ab8d0c3a6a7efda3beb68de
29,0931308e380872214a88f46fe3e3aa85
29,47f4c5379814217b41f43bb1bbe6cac1
29,8a9fa049ee20413f0946875d21c58619
29,cef15a2069f5f38dca88fecc930be7be
30,749d17bfea29b8707225dab394a9fd29
30,4eff6f6cc8103063cca8c919a3d8043e
30,ea98062a9f453c277668bbfd6934529c
30,70a3fa21c1dce15690aa0cae3c5cf797
30,e782366bc08867de77e7a97a99edc3d2
30,11c2c88f8901d264bc8bd35b11a12ba3
30,1cc457e11fb6bf688a4436419d1ea0d0
30,9a64fc4b7cf88a0cda1602aedfcf9ecb
31,f63393df2fb5462bb854edf99be88d1e
31,c2fbfaa00437553f43bd68ecccd3035b
31,b7e73381953a06abfc31f74aa3b65c37
31,8c7fabd73928d9fbbf88cae224f98812
31,2a4cb7571e5d55fddc4c2e43a110aa74
31,c1ca3aa42d75419c7baad08294663df2
31,233d181f5961f5498b200eef0cc7b418
31,e7e07b32d0ce8ea9a945525534d780be
31,a1b7ff0064c3bd1ddb1ab470f0c9cdb4
31,a2bac2f58fbd07aaa675393a832e2c96
31,a619adc29fab7dc9e6291bb4a5c1e67b
31,f97ce8adda0a5752ead2e92d459b94e1
31,ac1d73e9beaad448df0f2d7a919d740f
31,adc57d4495d97bc01c691773d3a9041b
31,ce39042dab30366d69ace4924cbf5fd8
31,9d1f5f2bb5c50132338106a0e40e2efd
31,5724dec8282fe06710bfe5618ba097f8
31,1343be7727434f1f61151e0eb316b0ea
31,9c5b12a0def90a3dec4e40ed4ca2c39c
31,3f60346a124797320cd83911a9b78368
32,0f04f0e393378e47ab4eb9002f6fac0e
32,d83c2f87300594973b1410a9a203eb4a
32,25cf6fb5d3044de958f337d13199538c
32,be9eb883336c589053f607dfeb8256e9
32,c1265d58e6e9c301118f87720b97f940
32,7a37ea59a08be3e8d7cf1025c104c717
32,53a01e6d0d9ac520564fa29c9c92573f
32,6dae637c1ab4899a8b31d9c3a122939f
32,af3ca92f472fd7a28a9d8fb5fd5bd032
32,3af422b7307eeecc65ee191240fcbdb5
32,d20a40fce4905197c7f3993475786b8e
32,93df1ca8f58dd2f9226d59ad84a1a26b
32,710257c5960fd5822f8bb354e7b9cafb
32,9c77a180d992183c9c3f5b2a1c1eada1
33,e63d977807f061c0fd0c2c4f35e3eadf
33,94f596fd8b28a2d94fb63ac51b906556
33,64369ac301faac5f51e9ffdcbf94c4c8
33,f3d958a47692ab238413e501daa1a378
33,53ce507bcfc2f4633dc2944b5704461e
33,d8f6dd3041d19c41bf5e45034f5a40d0
33,fde7ac1e2e0965dfb8848e61f926b4ec
33,33b28215615976c73c68b4387d3d6090
33,844c26f8ae97c1ae7ff892a0bf28b6d9
33,6c4392b935dae8de77f393adae02aee8
33,44952abc93675b0de0969c14c48b8891
34,531ae7973005d3285e14f718119ba02f
34,60f0ee01e3d86a649849cb0ea46aedd4
34,7fcdeb61ef2d5cefa85d94a08649bc3a
34,01771c0ea5134c9cce31e06d35bcf2d9
34,b9e74a7c806eb7ded2aedc5805d34bfd
34,4dab335255ced814960b8396f84f12ea
34,108fb89a6ac1e86ee727b18dfa1bd937
34,3d3b49fdfa2775e48434539c4b722948
35,bba7ed93cd839233bdb1a18cb8571b75
35,a20068607385095e86c94ba9cf55fe0f
35,671774d9afef4a1600fc08c92b146eed
35,5df2670817935cdd4e851bc1ddaa9f06
35,03be8e09bbaeba23c15a1d0175b102a2
35,2e83d64dfd1af3e233b10c0782ea90bc
35,4102f937ad127e78c2578654a04d5bad
35,a08483319d0e74ebabd43ac0aa90471e
35,57c4eeb8881607776201a9bca439ec2c
35,c6ef38e62d4405c7393ce111a2c8ca8b
35,0eaafd25a85e1fabb0495f29a642653d
35,87c5506702ae92382625f60b93fcb8ca
35,e7e5c12ddca5402d92a18ec9bfa91906
35,6f346b9a7b123a80f8a06bdf9da6e463
35,47cc0123e2a23dae488a1c27a1ff1d27
35,ef5b1b8e3094670cbd6783bfd3fcdb16
35,b33287424eb2ca66796570b571c8f33a
35,0f2cef7ef57ea54028f1a0050bcb1746
35,b483607f49f2d00013d1de93e7759e8a
36,83434a34498e209fef5daad51028f149
36,1ceabff67bc9ac596008c2c77da649ce
36,fbf9f4a250cd40551906b02aeabafde9
36,abe56aa3787849d8f4b296083705d2a0
36,f5924c5d6fb2849b71ca8d298c6c7302
36,fb92eacbe527e1475fffcae6e34b57c1
36,8ca6819c5cc9d55f56c7befd0d441f6e
36,a51813e7888e2d5250acf3bd380c553c
36,d9fcf0a5953d0071bf0b1dc81a465d7b
36,d6352aceaccd6ebe0c2c536f3b8e4e77
36,0df7677bd30d7f5b2fb447d9af0f5ac7
36,490334edddc8c405badc992e07512a35
36,48be5f9a15afca101e287137dde513ff
36,766459ba4261d4964139c826b9c34805
36,4ff120078205456a83cd33d5455bc3f4
37,c951230748f78bd5c65d64f252260e4e
37,04b1a3167893769d016bc8d8a069d785
37,78c8d8c0e93f587b4dcdab7f44cc8b26
37,20ffbb48676ef11c2be333ef19914028
37,e45c93dbd4ee308d0cc1ac6d460f057c
37,c222dece5c0657877f0d0b5ab58283d9
37,210e78307957b91b2dfd65a61fa9eef5
37,9734f974267cb15d6eb009e095602aeb
37,601e4dc779880508d2c1eac9e3bf703b
37,e0c0b6b2bb0b7fccbc39e1c1901ef8d3
38,b9455fd047f7be79f301e0179ca33902
38,b0041f83dccecf6dc6bf4f3f72b9bd0b
38,99fe84b7ea5ccfe5e621708583980c63
38,a1e0dad7e71b39e0fff0ba3dae7cc4af
38,bbcd683ac9e4ae81eee2a5b94e41e901
38,08a4c3d60051137b3d0038a6393936c6
38,6c314015cfa67745d729321d6d1353a8
38,e0b003825eb25944e3c28f029e5a9777
38,dcf243004ef88d8931de5c2ad7dbb635
38,c0e0318dffcad1392c41122cc0f4b157
38,468ab59b7bddd1487d28147494f873ef
38,8099d3c08a4f6350e0bc505050e8bb09
38,28866bc177fc45f631432d5c0338765e
38,2fe1758bf52d307df718a8010084ff46
38,6874caaa3fb4a7e381d425aa6a620a79
38,e66c251cd27454bc744b7ca1c853f49b
38,2baaed564524d23c027be40b9c5f7df1
39,ab66633746c2997bb27ae78110f7fc6a
39,57098a7a535438f05988663303a62b51
39,6d0641e46518ad4ef492bd3b39e97535
39,91c20bec1722ad096d2ce09749917261
39,945ec01e4fc3256df074553880b05bd7
39,2ac41bb2ea1ccf30c82751f43bfac1ee
39,69dc861cec8868a355b2a54293f334e7
39,be548e8793cc37f4f8fe0a91715a21d8
39,70b0199d5e240ac300357b1d936e0339
39,07d08e531547aa3b0f4cb7ab4ba7b9ef
39,bbee0c3d42ee10bee894bb8e26b4e599
39,e744ad31ba5d4b16e33b6862c5aad266
39,d622b026479980525b94e45fbdebd6aa
39,ef4b925a1aea44d19147086136ed7315
39,2feef55eb6e06d9fb3cda7767d5cfb1f
39,ebc280c8981cd3542deaf66485c530ff
39,dc028965ce9d77503185a986ea916003
39,6c30484b53eadb4dab972638448aba8c
39,291c606b4ad2539d816d7f6782925cd9
39,583961160a4c1b79619a96f416ff31b8
40,771645e841b43f95849563d16ea129c4
40,b851c778b372e2569865ba1a2596742f
40,4cc7fdf261fe9ad48f7ee395ffb15d4a
40,eb502f31cb6eabbf71a134b71918b221
40,e0306f0ca5fb5d61fdfe8008c8a037d4
40,5682fd4d2b7c68356d98f1df1b5e1326
40,aa69d3966b14c99ae6f4e22de8a44e86
40,0c2fef890eb1ea0034277724efcd1b9f
40,06a3b845de93aa25af683c59ac67e5a5
40,17713d225e16813d6da977164192196a
40,9d4823c88041c4732428bf157453fc9a
40,247c2b62cc2c284af11c286fbf9f3bc7
40,3b4a51f7866e71e6659303af5972f20a
40,ccc53a036bea7bff46e583e3905b2cdc
40,2498c66b8502c1a5a0dee51128b23ad5
41,41ce62ac0ffe7d72717a3d66b2221dca
41,ed0a7e3307b4e68521b0e0c3761f0898
41,cd932332cbe7f3a25513e0c0b7f27c32
41,c8d47a4f489f528724a6eedd7224d00b
41,a314ee7deb5227954815622f65d8754f
41,22adaeba8593c0129c76fa7ef42ecbd8
41,2a9c5137a40c26c0d7531bf40a192e76
41,5d3135edde0274dc72f577f59f4b5c37
41,c44386d4b767a1a15ec7554ae0b7a611
41,9d63e2612a8edbc4b057722bd2b499d7
41,6ce7468803529a83a3a3ac8138be42d0
41,b3341516daac379dec6e1c5f0517e130
41,a8863d31556bbe522474316db2661bff
41,80106eb5b3d52aa6aad150ad55885747
41,578a59a87e20a8e7465c928f6f028507
41,d94f0763b5ff1b6365bb42eddc09da4c
41,f2d4d90e8b27dc82b76b9997009aa1a7
41,f553b3b3e270bd32058a55c4243a1358
41,6994272ea30bb6eec3685e813d752786
41,aea7ade37a2efe36efe34f88ab73f3db
42,b47a6bd7c8b4619955a655041d65fc7b
42,05eba706755f5c9dc66e455efe6b8403
42,2ed2cfcc8aa43ffa1ba6b85a45000a95
42,815bb73bf6a50cd7ba02aaef72f0165b
42,6c0c0f765625db9af9bf784b6366f512
42,e8081502267ebada851893bc645f86b1
42,72f5c70bb83156ae0726205b6163ba50
42,297eb968d328b74819a21ff41d340bad
42,f1749b5d8741903ac0c13bd717532720
42,c7c8dd9fd641a425d8fd728f6e58bd3a
42,08597f2975d9e6ebd0ea9f894c66f52c
42,0118e92db2bf04f995759e5fd2b146d4
42,763260565f24bb1486178f19a7a02f13
42,9ef3573734e6908c04a59de3c78065cc
43,518ef157a767401bf15fb45d67b0cf38
43,fa351cb61a513e0ab9f8d73d5e5c361d
43,da1657a7df9bb44e27ab6a87c28d2469
43,5e308d58abd699a915e0319810a7bc51
43,3ab0ed0bbd6af97ef76d52c6fdd32a87
43,d311dd07a86693f59879d65024216d46
43,4f87557a4dfcc531032de098fa081314
44,ed90ec2a9d85d5e350b7495cb751b331
44,249597891650dcf5a696da30c5333a54
44,651df872974d3535d599a28e769027b4
44,56d964d114bd862f97c53beb2a9ccb4f
44,3eea426985426604d0c8f9b96df5dc1d
44,f329c41ecdb1709392fe5613af0cc956
44,5ff63ce6d79570b9ad0261df3bd48c41
44,b0dac353feb74ad591727218cf0baacf
44,78be0914fd39e4bef8c76f80b15bbc74
44,e9dbe563c8f5444cf8c1cc230e33f3a6
44,4d76799a32f35fe6b4a20b3266e49509
44,31e34becce726a3324f3c94038d4dc3b
44,12bdc3ea6d68fb058396f3a101aafa4c
44,0781afac4bafcdaab4d39827cdd7cc04
44,623d48fa5d40b49a7758ef927f7fb513
44,f88b72c1006787ca55aa9c0281937a53
44,3a03caf626d00958fdd32902c00ee96b
44,beb572137e5ba038cbbae64a461bd926
44,630680d6f96728b3d900c93af288ae2d
44,5449f44a6435418528f1612b9efea661
45,0dbdd3bebfa72adfd796e0c9d2887d30
45,3634ebb486db24857d6d4a638e95c4a7
45,9278ff4090e94cc2f5a50323611e2d2b
45,a8edaa3a25633abd4b5c0a0e96c77e1a
45,52daaa5121c08f1055a1fbbd8cbf11ec
45,7f8b0010044ad5c77171f62910a34d89
45,6b13463047bab606d2708075d9fbc8c0
45,eac0dca673cdd889075b43b158fb4587
45,c483257f9e220e6a7e500a3b8770ab9f
45,e72916df718bb2fa1d44c9a4782d11c2
45,2605c56f8de43bf4e84f6f7b93337be5
45,a1b2aa2b7565cf534337de943f67162e
45,91e82a60d4e02febdb98abc801902a70
45,de6b5f277870322936341c760165eb57
45,3b60b12d2fa1b8130923b25e1e55820a
45,4edc17dc347d91ff589d16624f6ea40f
45,ac957a0019d43660f0db0cd5f44f07df
45,6a858e0e9a32044a978780a4cad8e0b4
