id,Key_phrases,ID,type
ad73a93e89f28d57cc6c96b9f0dc1939,"ranjona",68,"Key_phrases"
0ea8387c53fb517db1e7685424e902c3,"Replying",68,"Key_phrases"
6f9c2c909c7da00930ac302c28993f23,"annausha",68,"Key_phrases"
0de399788ae1688aea0157bf1c64f29a,"trash",69,"Key_phrases"
647c15f32be81095915f5b61b5528cc8,"EPSON printer",69,"Key_phrases"
972947fe4618a13e22956c47d343a58d,"printers are trash",69,"Key_phrases"
79b0ca366a130b4c2936acb0a9bd512a,"purchased an EPSON",69,"Key_phrases"
50a55cabea4ba15c9766b74c0384bad2,"EPSON",69,"Key_phrases"
330dcff53b1dd0a8ab2e340b8bdfd286,"Recently purchased",69,"Key_phrases"
e6389ee9c8dd171fb5d71b521cf2ee4b,"Recently",69,"Key_phrases"
9b8566bf33a08088c25f509a4ab9834e,"scanner",69,"Key_phrases"
686c7c6498484e00e24412e80f9242e8,"printer and scanner",69,"Key_phrases"
71735ce6d92f0b9fa6cbaabd878b78dc,"printers",69,"Key_phrases"
31f8a79f719ad205bcf8414db3a32d76,"printer",69,"Key_phrases"
c9e855534e578770689d68ee9b3b4c92,"looked back",69,"Key_phrases"
092838c29fbd3185a79da2845891ca5f,"back",69,"Key_phrases"
905d74ff38accf1d0c492525ccdf8d2e,"purchased",69,"Key_phrases"
db3edb0d1bca898474973bde99e70b85,"looked",69,"Key_phrases"
e9e3c67bbb595d12507d725104fb1ee7,"Mini Photographic Paper",70,"Key_phrases"
214db2355d0839f4febc609d900675af,"Zink Paste Photo",70,"Key_phrases"
fb0e624d8f48e03c61e56bb8b12733cb,"Photographic Paper Pocket",70,"Key_phrases"
eede3adb1769f61a40cb4c8d04b22522,"Pocket Photo Printer",70,"Key_phrases"
903496b3d49962fb6bab060521be1853,"Sprocket Photo Paper",70,"Key_phrases"
362f0e20bc49709f2494dddf36eb26a2,"Paper Pocket Photo",70,"Key_phrases"
8317090a0ea17c999647fcad14a4fb16,"Paste Photo Paper",70,"Key_phrases"
cf810cf33c7adb4ca069609ea862eebc,"Mini Photographic",70,"Key_phrases"
2d09758f6e3762af15f0712f913775d7,"Photo Paper",70,"Key_phrases"
c238a94eee2f6393df83b02d2975c6d8,"Printer HP Zink",70,"Key_phrases"
74931a5f00dd6c6c90c589f62ef2589b,"Zink Paste",70,"Key_phrases"
ab78e8140e461bf832585c478788177f,"Sprocket Photo",70,"Key_phrases"
00efb603fdf1e6fe7fcbdda8e6c8b6f6,"Photographic Paper",70,"Key_phrases"
71a9275d02c629a29b1ce393978a67ab,"Paper Pocket",70,"Key_phrases"
33415cdfc11847814efeb8afc0af03e6,"Pocket Photo",70,"Key_phrases"
908eb49c5f13d29968c5a84bfdb3272b,"Photo Printer",70,"Key_phrases"
f13732bd52889e0efbbc7313151040ff,"Paste Photo",70,"Key_phrases"
6f28cc78115244dad22bba12e9292699,"Photo",70,"Key_phrases"
e9db6c3c74367ced41df6a0527e27bab,"Paper",70,"Key_phrases"
c325bb011795d41c5c1deb0ba89fa9cc,"GIAUSA",70,"Key_phrases"
d1c7bbda357d85892be1d6c38256c7ff,"OFFER",71,"Key_phrases"
21c2cb245b98cc1f8a04e1839313df73,"Kendal",71,"Key_phrases"
bc833a01aaa999c0d925f54d2d5b5a0d,"photocopier",71,"Key_phrases"
9dd2b549b97ddd13c098b34d9fd07cf3,"printer",71,"Key_phrases"
672bcc551c40cee05a42e28a30d87da8,"scanner",71,"Key_phrases"
9dbeb2da930a250b4d4b14850d9435f5,"works",71,"Key_phrases"
d438a41c7b5b2a41564783f6801137ea,"HPNederland",72,"Key_phrases"
34e789408182a3e1e9b8a4ec11c7e301,"zit het probleem",72,"Key_phrases"
bceef8edef0656ea0561c6b227ec6eeb,"letters zijn onduidelijk",72,"Key_phrases"
3fd057d41c4c13e43c3d6ef1ea821386,"worden niet helemaal",72,"Key_phrases"
2323da590f501273f9c95014df3c5f5b,"juiste formaat geprint",72,"Key_phrases"
994bf558c1d47018ccdf080d725fc4b0,"printer waar zit",72,"Key_phrases"
519b4314abb1f0af51ed9d747b3aae61,"waar zit het",72,"Key_phrases"
46be6fb46602a4b2e0ef86f6dbc4778a,"serie printer waar",72,"Key_phrases"
e5393fc2dc0cb072ab8846ae8b9dacec,"het probleem",72,"Key_phrases"
bb5d0050001705de917b22bde826b01c,"letters zijn",72,"Key_phrases"
1c84947e3559f9f61f44969b3f673cc8,"zijn onduidelijk",72,"Key_phrases"
d0706af5b93676ae7c663f86beba91be,"onduidelijk en worden",72,"Key_phrases"
4b1e92e0c6956ba3f4f40ca93c311413,"worden niet",72,"Key_phrases"
6f75df224cca5753ef6a7942d193712c,"niet helemaal",72,"Key_phrases"
2e2bb11bfcb432c366deabd823d61dc2,"helemaal in juiste",72,"Key_phrases"
be063690f7a779cdd865c880d4a1f07b,"juiste formaat",72,"Key_phrases"
94ec03e82b4583849979f919bddc45b5,"formaat geprint",72,"Key_phrases"
2297d29df87b1ae33545ced015ebab88,"printer waar",72,"Key_phrases"
1a38ae2fe19e68331c3d990a01eaf973,"waar zit",72,"Key_phrases"
c850867a85ee138b559221480e2f64d6,"zit het",72,"Key_phrases"
0183464e6a94448960f817d22be7c621,"Replying",73,"Key_phrases"
ceaa79a9eb28ce4e37114d6212b2af09,"SYNNEX Netherlands",74,"Key_phrases"
b715a895b8206d0106b46c675180af0b,"een aantrekkelijke cashback",74,"Key_phrases"
a4fbd02fbc83ef2119fc4971df04bd24,"aankoop van een",74,"Key_phrases"
e8778821963256feb09969ea61f665c4,"een aantal modellen",74,"Key_phrases"
1873b6ab233461d141b894ffe1847e5f,"aantal modellen een",74,"Key_phrases"
75df5932303b2310b33aa8c593e3bc5e,"modellen een aantrekkelijke",74,"Key_phrases"
983653035f40577a11a9ec199397452c,"ontvang je tussen",74,"Key_phrases"
d9f5abb169fed109921136ad7c4a25bc,"Bij aankoop van",74,"Key_phrases"
5e38bcb310f4984efd23e3e0fe6d3cac,"laserjet printer bij",74,"Key_phrases"
d693f8b76162755f17167589535951f8,"aantrekkelijke cashback",74,"Key_phrases"
79e0ef1e903b3b1b3cd2c2f4995b38d3,"aankoop van",74,"Key_phrases"
55465d96b07b51b44d2bc2fcb7d81fe6,"laserjet printer",74,"Key_phrases"
af3057d38df3b51c97181eb9bbc1be16,"aantal modellen",74,"Key_phrases"
171885834ac94d80b4fb3d3a6b542d9f,"van een",74,"Key_phrases"
ce553a5f0c4e7db9b66ca4b4d8ea7ee7,"een aantal",74,"Key_phrases"
5fe207b191203382155fd5546dedbc9d,"modellen een",74,"Key_phrases"
5ec732de8ba1e4c5434a6ce6a1ce83cf,"een aantrekkelijke",74,"Key_phrases"
153ea6dcbe64dc56936bdf2f72f8feae,"Netherlands",74,"Key_phrases"
d219a907e882137f348f339bbeb309af,"SYNNEX",74,"Key_phrases"
8a3b39d4a35e04aeaea9c30cca523480,"Bij aankoop",74,"Key_phrases"
b16b2956b0df8ae37b2878e9baddac52,"true",75,"Key_phrases"
5859ca4178a2db4f9c6fec07bdee3340,"day recently",75,"Key_phrases"
d3851d12ac98ba78715c3409ae692756,"stopped printing",75,"Key_phrases"
871a6f26cf2542bba413dda14db1ec5a,"printing one day",75,"Key_phrases"
ba423cbf109da17726d2a76aa7553e14,"OfficeJet",75,"Key_phrases"
a18750262b77206bb408234629ae6b3b,"recently",75,"Key_phrases"
82326cc98be1a5941ac67a6465d8a741,"Functioned",75,"Key_phrases"
a451b614cacff4e0676c9def166be779,"paper",75,"Key_phrases"
d3d85c283f1bcfbc6ab49fdb2c5637e0,"led",75,"Key_phrases"
0b417024f010efae5bd6b2610cc311a8,"printer",75,"Key_phrases"
ad07a21462d62a6fae11a2eeb3dc4426,"stopped",75,"Key_phrases"
6ce156cf61e7682e8852ce9b1ded3864,"printing",75,"Key_phrases"
e9caa0d7716f46020b24b3c6a157d8d3,"day",75,"Key_phrases"
6002da4b94a504b2b4091bb89eb029b1,"curious",75,"Key_phrases"
2a9866c65324bf7548cf76f2b1aac15a,"ink",75,"Key_phrases"
0527202b5bfadd5cf3f5ad5b44f45a0a,"LaserJet Toner Cartridge",76,"Key_phrases"
bc71710ef73958beb10701264ec24c07,"Magenta LaserJet Toner",76,"Key_phrases"
55816bd63442cc617e81297fa39c43ea,"Toner Cartridge",76,"Key_phrases"
addfd4546ad207f9fff75dddfcbfd91e,"Magenta LaserJet",76,"Key_phrases"
23345583b443dcce9e564fef2e3efa25,"LaserJet Toner",76,"Key_phrases"
a0cbaf83319598cb712e545e86a6824e,"Magenta",76,"Key_phrases"
d09556007357d0f1a711e0143857b5fd,"Cartridge",76,"Key_phrases"
4453c294e41beddcf9e837fa9dbe9743,"Toner",76,"Key_phrases"
3b48d56b001bc6756580de6ca0b78811,"Qatar",76,"Key_phrases"
61cc1fccfb7cfdbe16a842417d041683,"LaserJet",76,"Key_phrases"
30beea18c4c950dd98a048e83a39be92,"Free shipping",76,"Key_phrases"
8103493df3442d27ad815dc113f5313d,"Call",76,"Key_phrases"
9d408c2455218d3bbbbafbe187ac2f78,"WhatsApp",76,"Key_phrases"
1b50a559e1f6332e6e80fad5e715a622,"inkjet",76,"Key_phrases"
46399157a9ee35c6a3d931782a10fd9b,"inkcartridges",76,"Key_phrases"
8e2fcd37723cc14c83cffb056351d470,"tonercartridges",76,"Key_phrases"
2d0076b316764914d6d39f79a41da6f3,"printers",76,"Key_phrases"
cbc96c5b9f94a6edbc703e36f946f697,"shoponline",76,"Key_phrases"
8f1daba09c21b40b8245aa98b1bdcf2b,"Free",76,"Key_phrases"
bd7a24c4117649a88c9e41105ff18088,"shipping",76,"Key_phrases"
2ad6995ad55cf9cb9d13f5435b3996e2,"disables customers’ printers",77,"Key_phrases"
4daa5e2f486c600807d26f849dfe9338,"cheaper rivals",77,"Key_phrases"
c3f4aaebb608a211cb44cf64f8d189a0,"disables customers’",77,"Key_phrases"
17bb122ef69969de9d519289bd51e7b6,"customers’ printers",77,"Key_phrases"
85abde8da9c904f1e1380b6b5f10b3b7,"ink cartridges",77,"Key_phrases"
6b11c43be0d6cdba07af1c539da060c1,"cartridges from cheaper",77,"Key_phrases"
0c270582cd5d3ad9c2b75aa6c56bd9f1,"rivals",77,"Key_phrases"
bf509a5643324454ba5ef86394d42d1c,"disables",77,"Key_phrases"
90b58af5e42cd152b4ca44ae7cb20bc5,"customers’",77,"Key_phrases"
7a964f34331c85f51819b3beb1585fe5,"printers",77,"Key_phrases"
295db723f80212421468706cc695c72d,"ink",77,"Key_phrases"
dad358ddca73d33b250106835880e779,"cartridges",77,"Key_phrases"
dd2853eae941ec9ddf411dfa7ec7e7ac,"cheaper",77,"Key_phrases"
d1ce4f0b440b91ddcbdb1cf34010f9dc,"Multifunction Color Ink-Tank",78,"Key_phrases"
0b216e47250fad43430949c8e66ee564,"Color Ink-Tank Printer",78,"Key_phrases"
508f7201d048ad178901365b5adda97b,"Multifunction Color",78,"Key_phrases"
9c7e2a15d145c6f91a038545b4e8997d,"Mobile Printing",78,"Key_phrases"
350332acc9203563ce2770fd13dfc14a,"Printing Cost",78,"Key_phrases"
b7c9e2b87985fd5469e82c16dba32bd6,"Ink-Tank Printer",78,"Key_phrases"
5ce9736c567ca90242f1cf0e6180bd5d,"Color Printing",78,"Key_phrases"
0b8d2461e470b0e56ea46bbc925f1f9b,"Color Ink-Tank",78,"Key_phrases"
8c81dd7805ad217e89d1b9a28fe33e84,"Paisa",78,"Key_phrases"
1e421a3ca6e91ca8b5b0faf75bdda1bd,"Print",78,"Key_phrases"
938fdadd12dadd9cf11d6b2179114e2e,"Copy",78,"Key_phrases"
f8c1d8f23b19d3c7ed39ba4a11c5f44c,"Scan",78,"Key_phrases"
28542fb82cd15ca446ac2afef5f79486,"Bluetooth",78,"Key_phrases"
fbfc4b9f7cd0d51f3fb405a47a61df22,"Warranty",78,"Key_phrases"
bc9569a1d0a73114441e15d3d0561e86,"Printing",78,"Key_phrases"
c23462cf00f6c5c49db0ed1eab0787d0,"Color",78,"Key_phrases"
18d754a5472bd9bac7a3dfce1e0afd38,"Multifunction",78,"Key_phrases"
dd0810e4150decd4cfd7e7ab27e88cfc,"Printer",78,"Key_phrases"
fa16952d55640040bdb13a119a6fc6e2,"Mobile",78,"Key_phrases"
788a57a360f5ca7867892ad3957feb00,"Cost",78,"Key_phrases"
a4182c1d19e51c8396a566204cdced0c,"cheaper ink cartridges",79,"Key_phrases"
af7d513c7cd7bef9764f6a18c93ae25a,"buy cheaper ink",79,"Key_phrases"
6f45b2546acbd6e8abb3d07bf3142b62,"ink cartridges",79,"Key_phrases"
f940a7b28f558c11687157ad086e7f8d,"blocks your printer",79,"Key_phrases"
1e95e635f92d2c1dec3fcc34161e5109,"buy cheaper",79,"Key_phrases"
007c8fa2d7d5da364f11b8fd612295cc,"cheaper ink",79,"Key_phrases"
f2afe0fd4e8d6de175e222c989b78843,"cartridges",79,"Key_phrases"
d6cc4ebe0fa42fbc3a71542345cffdde,"blocks",79,"Key_phrases"
6040efa208c812a910d3b1366469a673,"printer",79,"Key_phrases"
8114ebba1833b75add65e84302bdca70,"buy",79,"Key_phrases"
605c0c24abb5b47fd8d0a2ac6e5f3c2f,"cheaper",79,"Key_phrases"
050eb8def1dc560ef25c7990d28f9fcd,"ink",79,"Key_phrases"
13695f1b97b6c7fe94cb66a4a90d2a4f,"nchan",80,"Key_phrases"
29416f9a606405c5561fd387d7905906,"Replying",80,"Key_phrases"
209ffa3d91bf5668a7f3a83b4242c671,"Ink Cartridge Replacement",81,"Key_phrases"
1824ab536c95bbbf5cd7d3f7cec330fa,"Printer QVQEWSP",81,"Key_phrases"
73450faa0aa9616f1e586c99d9309aef,"Ink Cartridge",81,"Key_phrases"
cbdefda0d27e04e054c21d27020967c4,"Cartridge Replacement",81,"Key_phrases"
cd37c10b331f520f084a8dfce14031ec,"ASW",81,"Key_phrases"
555fbad019d244fcda1106d1f57d9493,"Deskjet",81,"Key_phrases"
950da4c286a68a078f0b73cbe591ef2b,"Compatible",81,"Key_phrases"
4ebfca693ccf8adfe832577613148976,"Ink",81,"Key_phrases"
27b8495740668ec56c9981cd36a92a3f,"Printer",81,"Key_phrases"
6cb34055db86832c8803c2d7e06500fb,"QVQEWSP",81,"Key_phrases"
eeb465471f7458a947ca7d4093af8a2d,"Cartridge",81,"Key_phrases"
28280c7b547b65b18d977672754fc44a,"Replacement",81,"Key_phrases"
672793f094ba979f999b3a591e4ebbee,"HPIndia",82,"Key_phrases"
b9273944073b292d1134ad794d5e6f65,"Support team",82,"Key_phrases"
338cabece27d0194beb871a21346215b,"Support",82,"Key_phrases"
8bcb7e4afbdce2b8da69cb97cf23249d,"printer",82,"Key_phrases"
6c7ecdc34ef384d74bc055db09997cd8,"laser printer spending",82,"Key_phrases"
d816eb3b199d4a58496b51f05bc485db,"printer spending",82,"Key_phrases"
bd8f18b6ee51c5cd8dd045d92c0cb04b,"spending",82,"Key_phrases"
5665ba7764079cc4d9bd2683f74fb12d,"big mistake buying",82,"Key_phrases"
442c2362985bcd4d557b119b533e87ac,"mistake buying laser",82,"Key_phrases"
aad4bd4290641bfdc30930a493a38dbf,"big mistake",82,"Key_phrases"
7eb4c1f36d33690b7d3fe80de6767bbb,"mistake buying",82,"Key_phrases"
3e3c3ca02f557bf316b148adc33b61fa,"buying laser",82,"Key_phrases"
f512fc9d5576b471fa32615c6d47a9aa,"provision to return",82,"Key_phrases"
de93590279e8529c18fd8deb55824522,"team most pathetic",82,"Key_phrases"
36aaa59018170c92579ead60431bd8bc,"return",82,"Key_phrases"
08afd6448f9433301e7d52cf8a7f8c1a,"pathetic",82,"Key_phrases"
2aa476895833aea8353d7a1cf07945f7,"big",82,"Key_phrases"
2990eec46433766eae03e3dbda24e37a,"mistake",82,"Key_phrases"
d5a3fd85dde530db41a4b55aac3b87b2,"buying",82,"Key_phrases"
003f3443b112ebfb7531e10fc14e678e,"laser",82,"Key_phrases"
48f69e807f21d70b90dac2fb187474a4,"Smart App",83,"Key_phrases"
9389ae39390975a152d38d1dccffbe4e,"Print",83,"Key_phrases"
433191e26567de170e5f874ea77eda13,"Computer",83,"Key_phrases"
3c218771e4147e9d114cfdba1e2500a5,"Drivers",83,"Key_phrases"
273380d3e3d081c12d8727e587117658,"Software",83,"Key_phrases"
cf2a900b739289d0095c70f69fb7ecf3,"Printer",83,"Key_phrases"
4af69cc8c9566029d21f2f18f7db3572,"Copy",83,"Key_phrases"
ce4ff4ecdcd22f3925b73be6400c6e8e,"Scan",83,"Key_phrases"
9ba0fa1080cbe4f84c5437b3f87f01b5,"Deskjet",83,"Key_phrases"
3eb061e443d6e4dac8a115c70263afca,"App",83,"Key_phrases"
dafa4a54a05854ad7e2316bf0f6c4c5b,"Smart",83,"Key_phrases"
6a6e72d4271aac31cf11392440874762,"laptop last week",84,"Key_phrases"
568f86025e2d3eb82deeffcedbd21603,"HPIndia",84,"Key_phrases"
9590faa354924d5895547e6cb1c2801b,"printer hp Laserjet",84,"Key_phrases"
33b8888002213b43d121e9770075b684,"bought",84,"Key_phrases"
7bc7a371a654846f7e4f2432178dc311,"laptop",84,"Key_phrases"
453def2a025b52b04f16623ab822751a,"week",84,"Key_phrases"
9e6aba78cc017c8bc760ae98692f43da,"supports windows",84,"Key_phrases"
dde99a159f24cf7d3814ee9a404995f3,"windows",84,"Key_phrases"
f5767d987e25ee83a4b0ceedad585c3e,"connect",84,"Key_phrases"
9dfb4367b6ebf5620edc272ff2dac412,"connect to printer",84,"Key_phrases"
c626feab877ed22fe9dc0486aa99d01a,"Laserjet",84,"Key_phrases"
960563812362a11375bcf69a0a8dfe55,"unable to connect",84,"Key_phrases"
8397cf4b124d39102d2bb9cbf7587624,"completely wrong",84,"Key_phrases"
7273ae11f7303f6dc609843b8bc9fb66,"supports",84,"Key_phrases"
ed064d1e2dfa4987cf7346c3a0d38f3e,"happening",84,"Key_phrases"
b20e93fe878f24dfa8687866481bc313,"Due to glitch",84,"Key_phrases"
bf4363533b892d4eeaa367ed1b9aaa19,"wrong",84,"Key_phrases"
5a2b7a065f747d69aa442a35ea73d967,"glitch in windows",84,"Key_phrases"
063520756e6e4c93f1ae5c46a8cac9ac,"printer",84,"Key_phrases"
4027d6191dc595dffb1b78b29d27302a,"network",84,"Key_phrases"
63964026a74f9374732bb2c428d97848,"bikin aku suka",85,"Key_phrases"
fdc132d2b2c016e63e34e5d5bbb00d81,"sini entah kenapa",85,"Key_phrases"
51ff3b6c0d2695bef2f4ed2381892d63,"entah kenapa kalo",85,"Key_phrases"
8e63f266fac64ff0b5e3cdc91bc3e705,"kenapa kalo dipikir",85,"Key_phrases"
08c26b0e64c5512dd6bf9579987e1c51,"butuh sesuatu ngerasa",85,"Key_phrases"
fb87f4cc9ebe33a2b89cf1169ae4068f,"sesuatu ngerasa keberadaannya",85,"Key_phrases"
723261b9474d78989e34e0c6b2da2f35,"ngerasa keberadaannya sudah",85,"Key_phrases"
a0de5f2c9deb575ca6444f9fb086c5d5,"keberadaannya sudah terpusat",85,"Key_phrases"
7ddc1b4a1ac9d48bcf69516620942f43,"sudah terpusat dan",85,"Key_phrases"
08f0597073ebb9d84711f5af5ba3af0a,"terpusat dan ini",85,"Key_phrases"
4d4e9cf49f99e35b414948d4e4fb7fc7,"dan ini yang",85,"Key_phrases"
826e5e2f8841578e162383b6a6d5d620,"ini yang bikin",85,"Key_phrases"
094ad9eee97a4fc9c8998ae372ea5b5f,"yang bikin aku",85,"Key_phrases"
6c5b9ecd85dc119d2e41d08f77755d46,"kayoon atau dukuh",85,"Key_phrases"
631d5cfa4c55eaa30510d6bfabf0c2fe,"atau dukuh kupang",85,"Key_phrases"
e5df85180bbb19927634b2cc64d301c2,"cari tanaman hias",85,"Key_phrases"
76f0fab716fab1e9a1c08d03526f755a,"kupang cari laptop",85,"Key_phrases"
409fc79d584d55fe1c4ce5e28ee32ced,"lagi butuh sesuatu",85,"Key_phrases"
665892b1695d0ec023a47a393ec13a41,"kalo dipikir lagi",85,"Key_phrases"
1e34f19f57d384dd8eeabb0f99d4d0b5,"dukuh kupang cari",85,"Key_phrases"
fd050a52923b9d1958ecf907bfcbd9b1,"Print Scanning Software",86,"Key_phrases"
946b341e26cf49b05f7d3d841bea852c,"Print Scanning",86,"Key_phrases"
3977740d470f8503935ae01a87993228,"Scanning Software",86,"Key_phrases"
3ea81cd23c6136401bb28eb6742860bb,"Computer",86,"Key_phrases"
e423a0c13b1a0f7adc06559d7fc6a908,"Drivers",86,"Key_phrases"
77cc2a0b36c8e319045dd2c363857ce3,"Printer",86,"Key_phrases"
f5c070ab9310fa3b3b114cddcd52fdd5,"Software",86,"Key_phrases"
2aa826d63b571df7470b2a9ee9d89733,"Print",86,"Key_phrases"
280d8f74ec4a6774a9f8361b0b122883,"Scan",86,"Key_phrases"
f56d96abda4179c572e97d33e4d573d1,"Scanning",86,"Key_phrases"
664b564b1142f569ce968b6d804489ea,"Printer Error Code",87,"Key_phrases"
4cb654417058333fa87cbf5302ad9263,"Error Code",87,"Key_phrases"
38f4262f9d116f5a0579c2f51872799a,"Printer Error",87,"Key_phrases"
587b5b7a8174f275e3e77f462f2ba89b,"Clear HP Printer",87,"Key_phrases"
61a79f75d61c2743d1697e8b34231a46,"Clear",87,"Key_phrases"
6b765c90277f6630028b8daa389d497b,"Code",87,"Key_phrases"
0a7a9055daea5777da92164cbf8fa7c6,"Error",87,"Key_phrases"
e38fc23737ff896dd595ad173ad9a798,"Printer",87,"Key_phrases"
2de53d5a28d450bb4ee8585649bec14b,"Computer",87,"Key_phrases"
599debe04f2183242111346972bfd3cc,"Drivers",87,"Key_phrases"
0f2af5233e6f43d49f962fcab4bc4345,"Software",87,"Key_phrases"
acd7d961ffd7817f3fb0049912b8e70e,"Install HP Printer",88,"Key_phrases"
067b8150323ea8b92fbec1a279da6577,"Printer Drivers",88,"Key_phrases"
c5b1e0566a41522a1ccefb38718c4257,"Drivers on Windows",88,"Key_phrases"
93e63ea05e1db56d7d542b3be703990f,"Download",88,"Key_phrases"
3f93d9ae2338fc96073f2df005bfdcb9,"Install",88,"Key_phrases"
998524481495bdc4521d67097344533c,"Windows",88,"Key_phrases"
87e1a788d4bec34258c0228d7acc3791,"Printer",88,"Key_phrases"
581a145b53899e3ef189f01c3dcc4930,"Drivers",88,"Key_phrases"
64826f4dd3acec62e2c81909dd14043f,"Computer",88,"Key_phrases"
2e4afe401fae244c903407be397e1f68,"Software",88,"Key_phrases"
ec59d88b56362362c3821cc1f55677da,"Driver",88,"Key_phrases"
f9a7abcfe6218cfa8a9bd93b4ff530fe,"Toner Powder Compatible",89,"Key_phrases"
19f90ff5f12b30d648f127fba1ad94ba,"Toner Powder",89,"Key_phrases"
497337cbdb01b310a48d649e7eb860e9,"Color Laser",89,"Key_phrases"
e6991ce6c7b648dd68498e4a0960acf2,"Powder Compatible",89,"Key_phrases"
25184eca7381275d300a5f76d97474b9,"MFP",89,"Key_phrases"
91d2fd1b68d77b165ac8e43a0b85e7c7,"Printer",89,"Key_phrases"
fb01521f7a16be78fa0b8b4748b51690,"Toner",89,"Key_phrases"
7ba8f2de49219485ebcd7387404470a1,"Laser",89,"Key_phrases"
b0f8be4fffd261c2ce7704e5a40f04c9,"Powder",89,"Key_phrases"
f6eb2e8cb8288246162f463349bb8ac8,"Compatible",89,"Key_phrases"
9782601c8c956239f7fd2e79d7794f4a,"Color",89,"Key_phrases"
943f83f78fd8a9140bafefd247c7c44f,"Trappwurld",90,"Key_phrases"
02e8d5f991fd61d8b5121e987e4a9608,"Replying",90,"Key_phrases"
cd9c11c1e038a12f3173fd52ac7239ca,"Premijum toner",91,"Key_phrases"
28b11e998b3f7aab5002de0d77629ab1,"laser",91,"Key_phrases"
60a70649526476af04414609bff16f90,"kertridž",91,"Key_phrases"
78966ded7c4ce17eb2e2f23add66dec4,"štampač",91,"Key_phrases"
35a833672e09929fae18a74d0cb0dae6,"štampa",91,"Key_phrases"
42a09c6c3d427a16fddf8e035ba7939d,"printer",91,"Key_phrases"
5196dcd4096e4229e165b3e5465d3b6c,"print",91,"Key_phrases"
9abe727a821b2869c1f672afe257a3ae,"mfp",91,"Key_phrases"
aa4dcad7906c1cea743ff5fcdc1976b3,"srbija",91,"Key_phrases"
29262f2e6fb7acfc42f4082789529f28,"toner",91,"Key_phrases"
c46144d6b1594681d82b5d23d396cc2b,"Premijum",91,"Key_phrases"
d97940154c6354ecf372434aad08dac2,"Months Free Ink",92,"Key_phrases"
5463f8bea4b5d4a51a3b566850ea3954,"Wireless Color",92,"Key_phrases"
70614b5f0635bf020aed79898291dad8,"Months Free",92,"Key_phrases"
8638e3ed0d28918ca548cb9a69ad7adf,"Free Ink",92,"Key_phrases"
c3a57ee520789f20bac4d15a380748ee,"Wireless",92,"Key_phrases"
dbae9a1ab8179c6ea9aee0488845c195,"Color",92,"Key_phrases"
1d78acc2534aa3abac6d8e9c7f697a0f,"Printer",92,"Key_phrases"
a9f978e20056de5f8127e9004279d85b,"Months",92,"Key_phrases"
f4652d4b89130e9fdae901b66713a183,"Free",92,"Key_phrases"
ef40f27512722bcc436d0ee35ac8e2bf,"Ink",92,"Key_phrases"
df4e448b19f5ab20839d242eea9986c3,"OfficeJet",92,"Key_phrases"
8a6afc824538cc70bb991a2026caeb54,"Months Free Ink",93,"Key_phrases"
d26539d3a0ce1004c6a134d1f8b7af53,"Wireless Color",93,"Key_phrases"
0215ecb5c899a1c1e7ed032ee22c83f5,"Months Free",93,"Key_phrases"
6e4cb4946fa99e4985645e4a6e2bd4f5,"Free Ink",93,"Key_phrases"
6af489b5130ae93277470c89eff98ac0,"Wireless",93,"Key_phrases"
efd7423c08b524cb78e0e2eb6abc4626,"Color",93,"Key_phrases"
284a0920ee88c737014fc8a4789ee122,"Printer",93,"Key_phrases"
b6379aef5bba38200807d42d1a2de900,"Months",93,"Key_phrases"
e167caeb96d3db1420369b638dac458a,"Free",93,"Key_phrases"
0d46d72679f54b546ba2cac314a82638,"Ink",93,"Key_phrases"
f88512646180b285264237a980c9e0fb,"OfficeJet",93,"Key_phrases"
87f5e277441af1d026e43c8c3ac8300e,"Big brands",94,"Key_phrases"
a3a8d558d6dbf7b4eacecb19b43baef8,"Big",94,"Key_phrases"
f8596754f058e39fc2b51055b50a94bd,"LaserJet Pro",94,"Key_phrases"
69ef22d6e6100093b5c4341b28050e4f,"Pro",94,"Key_phrases"
47cda5f36ff65e7fcb1329104064aadc,"brands",94,"Key_phrases"
0dc575c36e33bc1cbfc59c82413b127d,"printer",94,"Key_phrases"
9132dbf08f1322504a8efacf802edbf1,"Hurry",94,"Key_phrases"
5e4308aaa57da71ad2b8ee300df558f6,"LaserJet",94,"Key_phrases"
6f880268245ffc49329b3d5e64ddcde1,"stocks",94,"Key_phrases"
7c236dc8df68000d5a8ff0e86b90b429,"Hurry while stocks",94,"Key_phrases"
7f72dd84cbef8b5a70fea0fc11aa33cb,"inktpatronen van derden",95,"Key_phrases"
eef6386bc1f0a96a2a1730995b83565a,"schakelt printers uit",95,"Key_phrases"
7f2aad13750f308d7af0c4a8e7af2d25,"printers uit bij",95,"Key_phrases"
0468d7704c37364968f19790d8593409,"uit bij gebruik",95,"Key_phrases"
fdfdf6af7293c7ff650485cb910fd19e,"bij gebruik inktpatronen",95,"Key_phrases"
f6628a35966d18a4207fe380dcedb7dc,"gebruik inktpatronen van",95,"Key_phrases"
a6e1437367c9f96bd6152b245538a8d6,"van derden",95,"Key_phrases"
2c7d33d39f01fb86816235c107f03e88,"schakelt printers",95,"Key_phrases"
299bdd1b10944c1eb139786a4a74a9a2,"printers uit",95,"Key_phrases"
87e162a38d8aaf6fbad1f6bb3a06d420,"uit bij",95,"Key_phrases"
